"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lmna",1.9195436244215e-14,-0.294684955315135,0.939,0.961,3.12828024471972e-10
"Arhgef17",1.98210688898997e-14,-0.389139210009227,0.677,0.774,3.23023959698696e-10
"Esam",2.00956000347444e-14,-0.390724164703093,0.486,0.654,3.2749799376623e-10
"Slc2a1",2.193366027745e-14,0.325761339310174,0.558,0.366,3.57452861541602e-10
"Gns",2.25244840123039e-14,0.327163720976524,0.856,0.734,3.67081515948517e-10
"Tifa",2.26888949699318e-14,0.296169354737974,0.533,0.337,3.69760921324978e-10
"Spns2",2.48187175692443e-14,-0.390447449896253,0.519,0.682,4.04470640225974e-10
"Mfap2",2.51565947513031e-14,-0.364772445134345,0.298,0.505,4.09977024661986e-10
"Batf",2.59941778912855e-14,0.273373662645833,0.439,0.247,4.2362711709428e-10
"Kcnj2",2.62427277350982e-14,0.318849325730744,0.522,0.333,4.27677733898895e-10
"Aspg",2.94524568329452e-14,0.261919792785064,0.337,0.166,4.79986689006508e-10
"Tspan2",3.12509245247299e-14,-0.363179982946546,0.439,0.614,5.09296316979524e-10
"Mlkl",3.28509894515338e-14,0.268395824442589,0.5,0.294,5.35372575091646e-10
"Gpr146",3.52729309726867e-14,-0.349790813170486,0.71,0.819,5.74842956061875e-10
"Ddit4",3.65287370877867e-14,0.259971632947525,0.439,0.249,5.9530882831966e-10
"Cd44",3.67544604705135e-14,0.296832111981693,0.992,0.986,5.98987442287958e-10
"Slc7a10",3.84163644116972e-14,-0.335169735933033,0.152,0.346,6.26071490817429e-10
"Nenf",3.92228779103066e-14,-0.297873199751753,0.876,0.93,6.39215241304267e-10
"Anxa5",3.98301557999214e-14,-0.323354316355366,0.923,0.962,6.4911204907132e-10
"Eppk1",4.08639615247413e-14,0.264335804042597,0.483,0.283,6.65959980968708e-10
"Igf1",4.24798325328695e-14,0.270532463989432,0.508,0.302,6.92293830788175e-10
"Fscn1",4.25110731775265e-14,0.337098563026671,0.71,0.524,6.92802959574149e-10
"Tmc4",5.09492926544421e-14,0.313787646891344,0.801,0.635,8.30320622389443e-10
"Nckap5",5.10672458219989e-14,-0.381404429785666,0.511,0.663,8.32242905161116e-10
"Lcp2",5.77565394139911e-14,0.352923198657329,0.749,0.574,9.41258322829812e-10
"Gm19935",6.56600663801784e-14,0.464990519804669,0.608,0.443,1.07006210179777e-09
"Ptprm",7.19433787773053e-14,-0.369121275141911,0.45,0.618,1.17246124393375e-09
"Ncf4",7.31155494412799e-14,0.253977876753075,0.439,0.25,1.19156410924454e-09
"Gucy1b1",7.33588052090251e-14,-0.317142179406101,0.18,0.379,1.19552844849148e-09
"Mapk13",7.74371575477577e-14,0.272836039289455,0.536,0.332,1.26199335655581e-09
"Fbln5",7.77331586571004e-14,-0.391424577308999,0.544,0.675,1.26681728663477e-09
"Kit",8.18978644279145e-14,-0.351002272158302,0.359,0.563,1.33468949658172e-09
"Acp5",8.47136764679126e-14,0.30386166783379,0.483,0.297,1.38057878539757e-09
"Psmb10",8.55931268364383e-14,0.306784143525026,0.901,0.795,1.39491118805343e-09
"Utrn",8.567178319437e-14,-0.363712861349953,0.434,0.606,1.39619305071865e-09
"Rapgef5",9.534128604259e-14,-0.365674476064336,0.575,0.716,1.55377693863609e-09
"Bst1",9.91730314480976e-14,0.286914015909181,0.442,0.259,1.61622289350965e-09
"Wfdc2",1.00069598065196e-13,0.28866821946885,0.928,0.829,1.63083423966851e-09
"Sept1",1.01446859838586e-13,0.284865454513031,0.616,0.414,1.65327947478944e-09
"Sparc",1.09776630141242e-13,-0.359384750883956,0.682,0.792,1.78902974141182e-09
"Ccr2",1.10887399983513e-13,0.322178230267957,0.503,0.317,1.80713195753131e-09
"Efhd2",1.1616719190574e-13,0.296594423161467,0.92,0.846,1.89317672648784e-09
"Rassf3",1.18442576874463e-13,-0.345308586776583,0.666,0.786,1.93025867532312e-09
"Ccr6",1.26602703565906e-13,0.255324302460591,0.359,0.188,2.06324426001358e-09
"Ptpn1",1.27670131702822e-13,0.30456479455559,0.936,0.846,2.0806401363609e-09
"Mgll",1.28647050321304e-13,-0.360493180787697,0.558,0.712,2.0965609790863e-09
"Man1a",1.2993640575375e-13,0.306080515127959,0.768,0.595,2.11757360456886e-09
"Gja5",1.31944224822847e-13,-0.351006803897519,0.21,0.398,2.15029503193793e-09
